neighbourhood_target_encoded,ng_Bronx,ng_Brooklyn,ng_Manhattan,ng_Queens,ng_Staten Island,room_Entire home/apt,room_Private room,room_Shared room,nights_short_term,nights_weekly,nights_monthly,nights_long_term,number_of_reviews_log,calc_host_listings_log,availability_365,dist_to_center,reviews_per_month,price_log
109.75430890964059,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10753603941569054,0.07950504466077782,0.14794520547945206,0.23131774305340547,0.009743589743589742,4.454347296253507
144.9985113338163,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6568865267558069,0.0,0.0136986301369863,0.1700604073957759,0.01811965811965812,4.882801922586371
206.64725708819796,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4414413260558637,0.4,0.03466759897516932,0.0,6.214608098422191
148.11314198122884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.624499947799291,0.27182954313400276,0.10410958904109589,0.11832542266546385,0.06358974358974359,4.23410650459726
109.75430890964059,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17044058994994168,0.0,0.0,0.2467029626241243,0.002564102564102564,3.828641396489095
109.75430890964059,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24969095113220663,0.0,0.0,0.20645190850424633,0.002905982905982906,4.795790545596741
206.64725708819796,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005983912589124,0.0,4.51085950651685
185.39312408557183,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7263938486812063,0.0,0.2054794520547945,0.1848306868022111,0.048547008547008545,5.017279836814924
187.9577498977811,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7420174013327528,1.0,0.08239191891641305,0.0,5.303304908059076
242.82557191661837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3979306313854073,0.07950504466077782,0.0821917808219178,0.04898872559308988,0.024444444444444442,4.189654742026425
134.92227210172007,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6217045260298733,0.0,0.8931506849315068,0.39459726360770336,0.0958974358974359,4.477336814478206
174.28277175344138,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17044058994994168,0.0,0.0,0.10840929131366059,0.0008547008547008547,4.948759890378168
148.11314198122884,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4094278689679099,0.0,0.9945205479452055,0.12710973539149104,0.003247863247863248,5.991464547107982
185.8260003902185,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0965963496651657,0.0,3.9318256327243257
189.31825552518805,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2779766293656322,0.0,0.005479452054794521,0.05176033928810332,0.0013675213675213675,5.225746673713201
85.53732617331131,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.568371221335349,0.07950504466077782,0.6712328767123288,0.270238073329394,0.012991452991452991,3.9318256327243257
120.12204667798223,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841206170053136,0.0,4.836281906951478
119.70774850221706,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1359147715670014,0.0,0.20101037360236537,0.0,4.709530201312334
189.31825552518805,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.766654859515807,0.1796695550446172,0.8904109589041096,0.05387307239619517,0.02717948717948718,5.278114659230517
94.44895042697793,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10753603941569054,0.27182954313400276,0.01643835616438356,0.3068090484853946,0.017094017094017096,3.4011973816621555
206.64725708819796,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013109248080497505,0.0,5.62040086571715
189.31825552518805,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21507207883138107,0.7507336614936684,0.8547945205479452,0.049169654225942536,0.0023931623931623936,5.075173815233827
205.62431551085527,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17044058994994168,0.07950504466077782,0.0,0.07345244454689101,0.0017094017094017094,4.07753744390572
100.89253159691671,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.49938190226441326,0.0,0.0136986301369863,0.2838102530080987,0.024444444444444442,4.0943445622221
148.11314198122884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6928486257226559,0.1359147715670014,0.958904109589041,0.16106034967116412,0.015213675213675214,3.8501476017100584
144.9985113338163,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15825901915318136,0.0,4.394449154672438
109.75430890964059,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17044058994994168,0.0,0.24383561643835616,0.2107715321127427,0.005128205128205128,4.795790545596741
87.019310672998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2779766293656322,0.0,0.0,0.23622556554043825,0.0071794871794871795,3.7135720667043075
254.57096374176066,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3855126687813228,0.0,0.0,0.09370708555723423,0.0020512820512820513,4.983606621708336
144.9985113338163,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5470856046225575,0.07950504466077782,0.0,0.1456225682299473,0.02547008547008547,4.2626798770413155
148.11314198122884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1298349258409637,0.0,5.298317366548036
130.95544794714124,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5276675804978389,0.0,0.4054794520547945,0.11618692809055846,0.08307692307692308,5.303304908059076
131.98147444898856,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3855126687813228,0.0,0.1095890410958904,0.4979858907732088,0.024273504273504273,4.025351690735149
177.50076963751468,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3226081182470716,0.0,0.0,0.22441521818323829,0.003247863247863248,4.836281906951478
268.382790677655,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49938190226441326,0.0,0.06301369863013699,0.10760656752786982,0.008717948717948718,6.478509642208569
185.8260003902185,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7306445724104181,0.0,0.36712328767123287,0.08073585799700418,0.042222222222222223,5.929589143389895
127.52040105742047,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.44841721931557393,0.0,0.21095890410958903,0.1666427637440941,0.02170940170940171,4.2484952420493585
148.11314198122884,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10753603941569054,0.0,0.0,0.12867828866333939,0.0003418803418803419,4.836281906951478
256.93903109438315,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5870856537290476,0.0,0.3972602739726027,0.09078414375364055,0.03487179487179487,4.875197323201151
242.82557191661837,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17044058994994168,0.0,0.0,0.06199321869340979,0.0010256410256410256,5.438079308923196
144.9985113338163,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10753603941569054,0.21541981622777923,0.0,0.13411049392838376,0.0005128205128205128,4.51085950651685
119.70774850221706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07950504466077782,0.24383561643835616,0.22041455509331442,0.0,6.111467339502678
87.019310672998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2456462313719549,1.0,0.2894818513996947,0.0,3.7135720667043075
109.75430890964059,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6452162364941432,0.07950504466077782,0.049315068493150684,0.20212121928777382,0.030427350427350428,3.4011973816621555
185.39312408557183,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4094278689679099,0.0,0.0,0.1883988319832003,0.008888888888888889,5.0106352940962555
159.26335491067593,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17044058994994168,0.0,0.0,0.21242850037147532,0.002564102564102564,4.454347296253507
174.28277175344138,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7159976924472005,0.0,0.3972602739726027,0.09884730416187304,0.05709401709401709,5.164785973923514
115.30806990602233,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.24969095113220663,0.0,0.0,0.2434199400572756,0.003076923076923077,3.828641396489095
205.62431551085527,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3226081182470716,0.0,0.0,0.06451606400473615,0.003076923076923077,4.454347296253507
242.82557191661837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029267560668789966,0.0,5.303304908059076
144.9985113338163,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744599899040255,0.0,4.394449154672438
115.20878061485553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7503090488677934,0.07950504466077782,0.6273972602739726,0.271366712756683,0.047692307692307694,4.836281906951478
160.75727129914475,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.439549565206867,0.0,0.0,0.1200921489228655,0.0059829059829059825,5.170483995038151
127.52040105742047,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.439549565206867,0.0,0.0,0.19973816326587174,0.06957264957264958,4.564348191467836
119.70774850221706,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10753603941569054,0.07950504466077782,0.8986301369863013,0.19926912212969888,0.0008547008547008547,4.605170185988091
205.62431551085527,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06707944342081355,0.0,6.685860947068359
119.22668252471364,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5643413399363563,0.1359147715670014,0.0273972602739726,0.14109579594528532,0.08068376068376068,4.330733340286331
144.9985113338163,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17396399742437513,0.0,4.532599493153255
144.9985113338163,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3018918295522194,0.0,0.0,0.1627254253566224,0.002735042735042735,5.303304908059076
185.8260003902185,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3018918295522194,0.1796695550446172,0.3315068493150685,0.0865533395971534,0.006837606837606838,6.2166061010848646
120.12204667798223,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.21507207883138107,0.07950504466077782,0.4876712328767123,0.2173708548389874,0.0008547008547008547,4.394449154672438
151.83505351066876,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1758709966212352,0.0,4.189654742026425
144.9985113338163,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17044058994994168,0.0,0.0,0.1891827883653706,0.0010256410256410256,5.017279836814924
127.52040105742047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2779766293656322,0.27182954313400276,0.2465753424657534,0.16551606592009704,0.03948717948717949,4.110873864173311
144.9985113338163,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24969095113220663,0.07950504466077782,0.9342465753424658,0.1726331973056918,0.002564102564102564,5.375278407684164
119.0316783024393,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5798684589178515,0.1359147715670014,0.7616438356164383,0.3806004676422699,0.011965811965811965,3.7135720667043075
97.97329456196545,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33638052358420323,0.0,4.330733340286331
185.8260003902185,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5327546497068317,0.0,0.6794520547945205,0.09443093227466937,0.004786324786324787,5.278114659230517
109.75430890964059,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2374121223783753,0.0,4.110873864173311
274.40414062850783,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1359147715670014,0.005479452054794521,0.017324998188632493,0.0,5.9427993751267
217.31888311816073,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.852054794520548,0.15588464062918236,0.0,5.170483995038151
103.82327570146374,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17044058994994168,0.0,0.0,0.40055156580397167,0.0018803418803418803,3.58351893845611
119.70774850221706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24969095113220663,0.0,0.038356164383561646,0.15694217468096533,0.015726495726495728,4.836281906951478
87.019310672998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.43014415766276215,0.0,0.9835616438356164,0.237038097821965,0.0056410256410256415,4.61512051684126
174.69236766854507,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34088117989988337,0.0,0.0,0.2190796200630686,0.003418803418803419,4.836281906951478
120.12204667798223,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2161647528943746,0.0,4.61512051684126
109.75430890964059,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43014415766276215,0.0,0.21095890410958903,0.25549706711081077,0.03641025641025641,5.017279836814924
206.64725708819796,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1359147715670014,0.4931506849315068,0.015693506349258375,0.0,8.318986125392058
144.9985113338163,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9616438356164384,0.15269011011561884,0.0,4.394449154672438
115.30806990602233,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4795496143133571,0.1796695550446172,0.18356164383561643,0.24996450323700906,0.024615384615384615,3.6375861597263857
109.75430890964059,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10753603941569054,0.0,0.0,0.21626487943518904,0.0008547008547008547,4.394449154672438
119.70774850221706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10753603941569054,0.0,0.0,0.17706848018417293,0.0006837606837606838,5.081404364984463
87.019310672998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.21507207883138107,0.0,0.5150684931506849,0.2203864102914081,0.01282051282051282,3.526360524616161
185.8260003902185,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4723324195021611,0.0,0.7342465753424657,0.08891795178486386,0.0452991452991453,5.19295685089021
120.12204667798223,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10753603941569054,0.1359147715670014,0.19452054794520549,0.2296282294527042,0.017094017094017096,4.110873864173311
97.43228766124433,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4647630299635877,0.07950504466077782,0.03287671232876712,0.3059060178754522,0.04068376068376068,3.8712010109078907
95.35073306851041,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021917808219178082,0.3098389782961058,0.0,4.61512051684126
109.75430890964059,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6718773793520468,0.4077443147010042,0.7808219178082192,0.22890359073697938,0.017777777777777778,4.025351690735149
230.72235213644618,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.803910764893598,0.0,0.5917808219178082,0.005982632748541336,0.07111111111111111,5.225746673713201
87.019310672998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7854196544195348,0.0,0.6438356164383562,0.3061667213235577,0.04512820512820513,4.812184355372417
120.12204667798223,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5470856046225575,0.0,0.005479452054794521,0.15502339561695322,0.04700854700854701,4.418840607796597
174.69236766854507,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24921210193331592,0.0,4.454347296253507
119.70774850221706,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.35722699054789714,0.0,0.0958904109589041,0.20307891361222558,0.05846153846153846,4.2484952420493585
107.90740170866314,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3226081182470716,0.0,0.0,0.42819153290813067,0.003931623931623932,4.394449154672438
187.9577498977811,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10753603941569054,0.0,0.0,0.11661173524142988,0.0005128205128205128,4.867534450455582
148.11314198122884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10753603941569054,0.0,0.0,0.11114701262153541,0.002564102564102564,4.007333185232471
242.82557191661837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7539596104915589,0.0,0.6904109589041096,0.057664451705367985,0.07726495726495726,5.66988092298052
187.9577498977811,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3226081182470716,0.0,0.2219178082191781,0.05702469415103876,0.042222222222222223,5.081404364984463
120.12204667798223,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6855464915659043,0.07950504466077782,0.7287671232876712,0.2015077074853779,0.09709401709401709,5.513428746164982
119.70774850221706,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.34088117989988337,0.4414413260558637,0.9808219178082191,0.1688858067473606,0.0023931623931623936,3.6635616461296463
185.30011626627962,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21507207883138107,0.0,0.5178082191780822,0.21402406128836557,0.0022222222222222222,4.875197323201151
242.82557191661837,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34088117989988337,0.0,0.0,0.04607436037803061,0.012136752136752136,5.484796933490655
152.34467205590022,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2219178082191781,0.7098149429727615,0.0,4.795790545596741
115.20878061485553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10753603941569054,0.0,0.0684931506849315,0.29717815840830974,0.017094017094017096,5.017279836814924
100.89253159691671,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34088117989988337,0.0,0.0,0.27097581777225016,0.002905982905982906,4.9126548857360515
95.35073306851041,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10753603941569054,0.0,0.0,0.2393934082924894,0.0008547008547008547,4.394449154672438
126.62962166511957,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6718773793520468,0.1796695550446172,0.4712328767123288,0.4659915284547862,0.02170940170940171,3.8712010109078907
120.12204667798223,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10753603941569054,0.0,0.0,0.19250323356790408,0.0006837606837606838,4.025351690735149
185.8260003902185,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5602039824604765,0.1359147715670014,0.024657534246575342,0.09262623659095429,0.03128205128205128,4.564348191467836
144.9985113338163,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16605260952875514,0.0,4.795790545596741
100.18804308213383,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4094278689679099,0.07950504466077782,0.6383561643835617,0.32545886874405155,0.02017094017094017,3.6888794541139363
254.57096374176066,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9671232876712329,0.08079225306817674,0.0,6.311734809152914
148.11314198122884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13288916204179224,0.0,4.948759890378168
217.31888311816073,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9506849315068493,0.14591239952501758,0.0,4.927253685157204
187.9577498977811,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10753603941569054,0.0,0.4931506849315068,0.09766345673216037,0.0006837606837606838,6.19644412779452
144.9985113338163,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10753603941569054,0.0,0.0,0.18833749208557674,0.0005128205128205128,4.07753744390572
108.34669380518002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6427730094521028,0.0,0.5178082191780822,0.31788964573659767,0.012136752136752136,4.499809670330265
130.95544794714124,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5643413399363563,0.0,0.8356164383561644,0.15285750203372026,0.009743589743589742,4.61512051684126
127.52040105742047,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3226081182470716,0.0,0.8410958904109589,0.15794297833929277,0.03982905982905983,5.993961427306569
215.91415560328252,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2779766293656322,0.07950504466077782,0.0,0.025189394134049553,0.024444444444444442,4.0943445622221
151.83505351066876,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5029444189886055,0.18082191780821918,0.1713544130477544,0.0,3.8918202981106265
256.93903109438315,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10753603941569054,0.07950504466077782,0.0,0.08533614907458936,0.0008547008547008547,4.653960350157523
87.019310672998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3018918295522194,0.0,0.8794520547945206,0.22499822251713839,0.0071794871794871795,4.2626798770413155
109.75430890964059,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3018918295522194,0.0,0.0,0.20429752553711042,0.0017094017094017094,3.7612001156935624
100.18804308213383,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.24383561643835616,0.3505549613293733,0.0,4.836281906951478
